,Unnamed: 0,user,timestamp,tweet_text,tweet_sentiment,link,included_symbols,bitcoin Returns,doge Returns,tesla Returns,google Returns,apple Returns,p_change
514,514,JoeBiden,1608713100,"Yesterday, in an effort to instill confidence in the vaccine, I had my shot administered in public. 
 
I have absol… https://t.co/BvJFqcxn2G",0.5106,twitter.com/JoeBiden/status/1341575504617345024,,0,0,0,0,0,-1
515,515,JoeBiden,1608709602,"RT @Transition46: Dr. Miguel Cardona has been nominated by the president-elect to lead the Department of Education. 

As a former public sc…",0.0,twitter.com/JoeBiden/status/1341560833340522498,,0,0,0,0,0,-1
516,516,JoeBiden,1608706500,"An educator will lead our Department of Education.

I am proud to nominate Dr. Miguel Cardona to ensure our teacher… https://t.co/JKTcd9TdZm",0.6908,twitter.com/JoeBiden/status/1341547822093463552,,0,0,0,0,0,-1
517,517,JoeBiden,1608693600,"In the first 100 days of my administration, we will:

- Ask all Americans to mask up
- Administer 100 million vacci… https://t.co/C9iq6LPLFV",0.0,twitter.com/JoeBiden/status/1341493715811127298,,0,0,0,0,0,-1
518,518,JoeBiden,1608688119,Tune in as I deliver remarks ahead of the holiday. https://t.co/NScn1mPn0P,0.4019,twitter.com/JoeBiden/status/1341470726037987330,,0,0,0,0,0,-1
519,519,JoeBiden,1608684480,"Ten years ago today, I joined President Obama as he signed the repeal of Don’t Ask, Don’t Tell into law. Thanks to… https://t.co/NRIBvNLBDx",0.4404,twitter.com/JoeBiden/status/1341455463758479360,,0,0,0,0,0,-1
520,520,JoeBiden,1608636900,"I applaud this relief package, but our work is far from over. Starting in the new year, Congress will need to immed… https://t.co/AMWRpFYDKN",0.4678,twitter.com/JoeBiden/status/1341255898711220225,,0,0,0,0,0,-1
521,521,JoeBiden,1608620100,"Today, I received the COVID-19 vaccine.

To the scientists and researchers who worked tirelessly to make this possi… https://t.co/j9Dn8fVkO6",0.0,twitter.com/JoeBiden/status/1341185434408415233,,0,0,0,0,0,-1
522,522,JoeBiden,1608616500,I know you're probably tired of hearing about politics after this year. But with just 15 days left until the Georgi… https://t.co/b7xoSlj6Fa,-0.2382,twitter.com/JoeBiden/status/1341170334909816833,,0,0,0,0,0,-1
523,523,JoeBiden,1608594151,"Tune in as @KamalaHarris rallies voters in Columbus, Georgia, ahead of the January Senate runoffs. https://t.co/MZjZOfZFt7",0.0,twitter.com/JoeBiden/status/1341076596887719936,,0,0,0,0,0,-1
524,524,JoeBiden,1608582900,Georgia — Your vote has the power to change the future of this country. Don’t wait to use it. Make your plan to vot… https://t.co/Yj3MKVEZ7F,0.0,twitter.com/JoeBiden/status/1341029406333087746,,0,0,0,0,0,-1
525,525,JoeBiden,1608533100,"One month, folks. https://t.co/wSuscy3dSN",0.0,twitter.com/JoeBiden/status/1340820529888915456,,0,0,0,0,0,-1
526,526,JoeBiden,1608526200,"As the first Native American Cabinet Secretary in our nation’s history, Congresswoman Haaland will be a true stewar… https://t.co/UMt8j6Gkz9",0.4215,twitter.com/JoeBiden/status/1340791589275316224,,0,0,0,0,0,-1
527,527,JoeBiden,1608515700,"In one month, we begin to heal.",0.0,twitter.com/JoeBiden/status/1340747549028851717,,0,0,0,0,0,-1
528,528,JoeBiden,1608509520,"As president, I’ll put America on a path to achieve a carbon-pollution free electricity sector by 2035 — a path tha… https://t.co/RemvX1lW4r",0.5106,twitter.com/JoeBiden/status/1340721628154482691,,0,0,0,0,0,-1
529,529,JoeBiden,1608496200,I believe that every American has a fundamental right to breathe clean air and drink clean water. https://t.co/f6FfFlCWLG,0.6597,twitter.com/JoeBiden/status/1340665760021024770,,0,0,0,0,0,-1
530,530,JoeBiden,1608451500,"When it comes to the existential threat of climate change, we have no time to lose. This team will be ready on day… https://t.co/wGqdujmL69",-0.7003,twitter.com/JoeBiden/status/1340478274909040640,,0,0,0,0,0,-1
531,531,JoeBiden,1608447240,"Together, we’re going to tackle the threat of climate change head-on and create millions of good-paying, union jobs. https://t.co/OMU4DiWLMT",-0.3182,twitter.com/JoeBiden/status/1340460406888796160,,0,0,0,0,0,-1
532,532,JoeBiden,1608439500,"On day one, my administration will rejoin the Paris Agreement and put America back in the business of leading the world on climate change.",0.4939,twitter.com/JoeBiden/status/1340427943051284480,,0,0,0,0,0,-1
533,533,JoeBiden,1608427911,We need to meet the threat of climate change with the urgency it demands — and seize the opportunity to build back… https://t.co/YZTcmZJy4g,-0.1531,twitter.com/JoeBiden/status/1340379335975268352,,0,0,0,0,0,-1
534,534,JoeBiden,1608415320,"Folks, there are less than three weeks until the Georgia Senate runoffs and we need to ensure @ossoff and… https://t.co/ZVAkzBtnaX",0.3818,twitter.com/JoeBiden/status/1340326524994633729,,0,0,0,0,0,-1
535,535,JoeBiden,1608280200,Let me be clear: The United States of America has always set an example for the world for the peaceful transition o… https://t.co/VJ2jVSJjX4,0.8225,twitter.com/JoeBiden/status/1339759790717734913,,0,0,0,0,0,-1
536,536,JoeBiden,1608276900,"We have no time to waste to confront the climate crisis, protect our air and water, and deliver justice to communit… https://t.co/0hXAPAnRkh",-0.5859,twitter.com/JoeBiden/status/1339745949237665792,,0,0,0,0,0,-1
537,537,JoeBiden,1608273663,"RT @Transition46: The undeniable reality of climate change is taking a toll on lives and livelihoods across the country. 

This team will l…",0.2263,twitter.com/JoeBiden/status/1339732371764109312,,0,0,0,0,0,-1
538,538,JoeBiden,1608269040,"I always know malarkey when I see it, and I’m looking forward to joining @StephenAtHome tonight.

Make sure to tune… https://t.co/mskgo1AXak",0.3182,twitter.com/JoeBiden/status/1339712981916033025,,0,0,0,0,0,-1
539,539,JoeBiden,1608262560,"I’m prepared to sign a COVID relief package on day one, but I need @ReverendWarnock and @ossoff in the Senate to ge… https://t.co/hUXLtoxnPU",0.3612,twitter.com/JoeBiden/status/1339685802956255242,,0,0,0,0,0,-1
540,540,JoeBiden,1608250920,"Millions of people are out of work. Small businesses are closing. People are struggling to pay their bills, stay in… https://t.co/IWuc14XiqN",-0.4939,twitter.com/JoeBiden/status/1339636981345755137,,0,0,0,0,0,-1
541,541,JoeBiden,1608237900,"When I think of climate change, I think about jobs. Good-paying, union jobs that put Americans to work, make our ai… https://t.co/9yVEgKulUv",0.0,twitter.com/JoeBiden/status/1339582371557883906,,0,0,0,0,0,-1
542,542,JoeBiden,1608190200,"In this battle for the soul of America, democracy prevailed.",-0.3818,twitter.com/JoeBiden/status/1339382302992781317,,0,0,0,0,0,-1
543,543,JoeBiden,1608185460,".@KamalaHarris and I are building a historic Cabinet.

A Cabinet that looks like America and taps into the best of… https://t.co/sRbOYUw1CH",0.7717,twitter.com/JoeBiden/status/1339362422046543880,,0,0,0,0,0,-1
544,544,JoeBiden,1608173940,".@PeteButtigieg has the perspective of a mayor that solves problems and brings people together.

He’s got the visio… https://t.co/zomhZPSmKs",-0.1531,twitter.com/JoeBiden/status/1339314103714607104,,0,0,0,0,0,-1
545,545,JoeBiden,1608169920,"As tough as this moment is in the country, as dark as these days of winter seem, I am still more optimistic about t… https://t.co/UKGrDYyJlM",0.2716,twitter.com/JoeBiden/status/1339297242633490433,,0,0,0,0,0,-1
546,546,JoeBiden,1608159657,Mayor @PeteButtigieg is a barrier-breaking public servant with a track record of forward-thinking leadership. Tune… https://t.co/8vJzYKOX5N,0.0,twitter.com/JoeBiden/status/1339254199326887937,,0,0,0,0,0,-1
547,547,JoeBiden,1608114000,"With @ossoff and @ReverendWarnock in the Senate, the doors of promise and progress will open in Washington.… https://t.co/x8JoSxVQ4W",0.6249,twitter.com/JoeBiden/status/1339062696998662145,,0,0,0,0,0,-1
548,548,JoeBiden,1608110760,From the economy to criminal justice to climate change — there’s so much we can get done. But we need senators who… https://t.co/6tlrM7yQUw,0.0,twitter.com/JoeBiden/status/1339049107403501569,,0,0,0,0,0,-1
549,549,JoeBiden,1608100620,"Mayor @PeteButtigieg is a leader, patriot, and problem-solver. He speaks to the best of who we are as a nation.

I… https://t.co/6phYOS067R",0.6369,twitter.com/JoeBiden/status/1339006577416736768,,0,0,0,0,0,-1
550,550,JoeBiden,1608089400,"The future of health care, the economy, and the planet are all on the line. We’ve got to win Georgia and flip the S… https://t.co/oI4s9hE2WH",0.7906,twitter.com/JoeBiden/status/1338959519162970112,,0,0,0,0,0,-1
551,551,JoeBiden,1608084326,"With early voting underway and just three weeks until Election Day, I’m in Atlanta to encourage folks to get out an… https://t.co/eHyqH9SuKq",0.5106,twitter.com/JoeBiden/status/1338938238380040192,,0,0,0,0,0,-1
552,552,JoeBiden,1608081004,"RT @TeamJoe: To each and every member of #TeamJoe — thank you. This was your victory, and we couldn’t have done it without you. https://t.c…",0.3612,twitter.com/JoeBiden/status/1338924301886623745,,0,0,0,0,0,-1
553,553,JoeBiden,1608079200,"I’m looking forward to being back in Georgia this afternoon to rally voters ahead of the Senate runoffs. See you soon, Atlanta!",0.0,twitter.com/JoeBiden/status/1338916735479496704,,0,0,0,0,0,-1
554,554,JoeBiden,1608077700,Health care is personal to me — and I’ll always fight to ensure folks like Xiomara are protected and have access to… https://t.co/3cp74HJE1Q,0.8225,twitter.com/JoeBiden/status/1338910444233363458,,0,0,0,0,0,-1
555,555,JoeBiden,1608069360,"As I said throughout the campaign: I will be a president for all Americans.

I will work just as hard for those of… https://t.co/uUmeLhjqGI",-0.1027,twitter.com/JoeBiden/status/1338875463452733441,,0,0,0,0,0,-1
556,556,JoeBiden,1608028500,"Today, the members of the Electoral College cast their votes for president and vice president.

And once again, the… https://t.co/2pe4dPk0KD",0.0,twitter.com/JoeBiden/status/1338704084283445248,,0,0,0,0,0,-1
557,557,JoeBiden,1608024600,What beats deep in the hearts of the American people is this: Democracy. https://t.co/jVM7Zc3qWP,0.0,twitter.com/JoeBiden/status/1338687727492075520,,0,0,0,0,0,-1
558,558,JoeBiden,1608022320,"In America, politicians don’t take power — the people grant it to them. 

The flame of democracy was lit in this na… https://t.co/vgfKFYzW9m",0.3612,twitter.com/JoeBiden/status/1338678163329576961,,0,0,0,0,0,-1
559,559,JoeBiden,1608013747,"It’s official, folks. Tune in as I deliver remarks on today’s electoral college vote certification and the strength… https://t.co/Yv79wRwlJy",0.0,twitter.com/JoeBiden/status/1338642204810596354,,0,0,0,0,0,-1
560,560,JoeBiden,1608010200,I’m forever humbled by the fact that 5.7 million people chipped in to power our campaign to victory. And to thank e… https://t.co/YVuFIN9wPs,0.3612,twitter.com/JoeBiden/status/1338627329485012993,,0,0,0,0,0,-1
561,561,JoeBiden,1608004801,"Folks, tomorrow is the last day of open enrollment for 2021 coverage. Head to https://t.co/3CYKhP8ZoR today to find… https://t.co/fKlwAbdkyh",0.0,twitter.com/JoeBiden/status/1338604682642661387,,0,0,0,0,0,-1
562,562,JoeBiden,1607997788,Georgia — in-person early voting starts today. Head to https://t.co/RIJ1L4juwB to find all the information you need… https://t.co/nmVBnzmzzh,0.0,twitter.com/JoeBiden/status/1338575269376954375,,0,0,0,0,0,-1
563,563,JoeBiden,1607990489,"There have been plenty of thoughts and prayers in the years since, but we know that is not enough. Together, with m… https://t.co/G0ZxV0brVA",0.0,twitter.com/JoeBiden/status/1338544657391898626,,0,0,0,0,0,-1
564,564,JoeBiden,1607990489,I think about how that day eight years ago was the saddest day we had in the White House. Twenty first-graders. The… https://t.co/T1oh7BCs62,-0.6124,twitter.com/JoeBiden/status/1338544656297168900,,0,0,0,0,0,-1
565,565,JoeBiden,1607990489,"To the families, loved ones, and broken and healing hearts of Sandy Hook, I know. No matter how long it’s been, eve… https://t.co/JsxWg0PsHW",-0.0772,twitter.com/JoeBiden/status/1338544654741106693,,0,0,0,0,0,-1
566,566,JoeBiden,1607986320,Stay hopeful — brighter days lie ahead. https://t.co/rEY4b7TGBf,0.7096,twitter.com/JoeBiden/status/1338527168419098625,,0,0,0,0,0,-1
567,567,JoeBiden,1607928720,Science will always be at the forefront of my administration.,0.0,twitter.com/JoeBiden/status/1338285576328531970,,0,0,0,0,0,-1
568,568,JoeBiden,1607919300,Grassroots donors were the backbone of my campaign. And to thank you for everything you did to win this battle for… https://t.co/D846jH3nG7,0.5106,twitter.com/JoeBiden/status/1338246066144079873,,0,0,0,0,0,-1
569,569,JoeBiden,1607912100,"We’re in the teeth of the COVID-19 crisis right now, and this nation needs presidential leadership.

Leadership tha… https://t.co/aoBhxVSFOm",-0.6249,twitter.com/JoeBiden/status/1338215867394437129,,0,0,0,0,0,-1
570,570,JoeBiden,1607905320,"For your family, neighbors, and country — wear a mask. https://t.co/tTYxY6D0YA",0.0,twitter.com/JoeBiden/status/1338187429711253504,,0,0,0,0,0,-1
571,571,JoeBiden,1607900630,RT @Transition46: Wearing a mask isn’t about politics—it’s science. https://t.co/InZBj4WkKj,0.0,twitter.com/JoeBiden/status/1338167760497635332,,0,0,0,0,0,-1
572,572,JoeBiden,1607897100,"We may be physically apart during these difficult times, but you’re not alone. Take a few minutes today to reach ou… https://t.co/K9M07v0D2w",0.1306,twitter.com/JoeBiden/status/1338152952968728579,,0,0,0,0,0,-1
573,573,JoeBiden,1607842801,Congress needs to act now on a COVID relief package. The American people can’t wait. https://t.co/NCZADDAKDd,0.4767,twitter.com/JoeBiden/status/1337925206887837697,,0,0,0,0,0,-1
574,574,JoeBiden,1607835601,"Wear a mask. 
 
It's the easiest thing you can do to reduce COVID cases, hospitalizations, and deaths.

It's not a… https://t.co/srg9yqSmZb",0.4215,twitter.com/JoeBiden/status/1337895008029069312,,0,0,0,0,0,-1
575,575,JoeBiden,1607830200,"My first 100 days won’t end COVID-19, but we can slow the spread, save lives, and get back to our lives with our lo… https://t.co/BfI3BUXuKd",0.6486,twitter.com/JoeBiden/status/1337872354844807176,,0,0,0,0,0,-1
576,576,JoeBiden,1607824920,"Under a Biden-Harris Administration, we will rejoin the Paris Agreement on day one and lead the world in the fight… https://t.co/fCYRFl7HOL",0.4939,twitter.com/JoeBiden/status/1337850207933968389,,0,0,0,0,0,-1
577,577,JoeBiden,1607815500,"Five years ago today, the world gathered to adopt the Paris Agreement on climate change.

And in 39 days, the Unite… https://t.co/D8uxU4XxYh",0.5994,twitter.com/JoeBiden/status/1337810697481191426,,0,0,0,0,0,-1
578,578,JoeBiden,1607807700,"This team will meet the unique and challenging moment we’re facing as a nation. They bring deep experience, bold ne… https://t.co/04FOLQ0SmI",0.4939,twitter.com/JoeBiden/status/1337777981830402058,,0,0,0,0,0,-1
579,579,JoeBiden,1607756760,There are just a few days left of Obamacare's open enrollment for 2021 coverage. Don't wait — visit… https://t.co/NoKKNRqxzj,0.0,twitter.com/JoeBiden/status/1337564324022239233,579.0,0,0,0,0,0,-1
580,580,JoeBiden,1607747820,"Beating COVID-19 will take everyone doing their part.

Wear a mask. Social distance. Limit travel over the holidays… https://t.co/zRNEuarl22",-0.4588,twitter.com/JoeBiden/status/1337526826747367426,,0,0,0,0,0,-1
581,581,JoeBiden,1607738051,"From Housing and Urban Development to Veterans Affairs — this team is where the rubber meets the road, and they’re… https://t.co/ynD8WlfnrR",0.0,twitter.com/JoeBiden/status/1337485853673734145,,0,0,0,0,0,-1
582,582,JoeBiden,1607728920,"It’s time to get back to a government of the people, for the people, by the people. That’s how we can move forward… https://t.co/Aw8yOQD2z5",0.0,twitter.com/JoeBiden/status/1337447554804400128,,0,0,0,0,0,-1
583,583,JoeBiden,1607723580,I’m honored to be Person of the Year with @KamalaHarris and grateful to be on this list with so many extraordinary… https://t.co/sOCjIqBlpA,0.7783,twitter.com/JoeBiden/status/1337425156898246662,,0,0,0,0,0,-1
