,user,timestamp,tweet_text,tweet_sentiment,link,included_symbols,bitcoin Returns,doge Returns,tesla Returns,google Returns,apple Returns
3690,tim_cook,Fri Sep 28 14:53:54,Women’s voices are changing the world. We are inspired by the remarkable women our team met this week at Grace Hopp… https://t.co/uhs9T2WnXc,0.8625,twitter.com/tim_cook/status/1045688054520803328,[],0,0,0,0,0
3691,tim_cook,Mon Sep 24 13:40:45,iOS + @Salesforce = powerful tools and customer experiences right on iPhone and iPad. Changing the way business is… https://t.co/TjlRh5Yr9y,0.4215,twitter.com/tim_cook/status/1044220092802715654,[],0,0,0,0,0
3692,tim_cook,Sun Sep 23 19:43:27,These are breathtaking. Thanks to everyone posting their #shotoniphone photos! https://t.co/3MhqJjmcMT,0.7345,twitter.com/tim_cook/status/1043948980114083840,[],0,0,0,0,0
3693,tim_cook,Sun Sep 23 19:42:33,Great shot! https://t.co/qvGe8aWhnc,0.6588,twitter.com/tim_cook/status/1043948753118408706,[],0,0,0,0,0
3694,tim_cook,Sun Sep 23 19:41:54,Stunning photos #shotoniphone this weekend by new iPhone XS and iPhone XS Max users! https://t.co/rMXFVOjKsY,0.4389,twitter.com/tim_cook/status/1043948593252429824,[],0,0,0,0,0
3695,tim_cook,Fri Sep 21 11:24:58,Thrilled to get these new Apple products into the hands (and onto the wrists) of so many customers around the world… https://t.co/VdFwwyU1sG,0.4404,twitter.com/tim_cook/status/1043098758932623360,['apple'],0,0,0,0,0
3696,tim_cook,Wed Sep 19 20:55:23,Handheld. No equipment. No effects. Amazing work by Crazy Rich Asians director @jonmchu — shot on iPhone XS Max. Mo… https://t.co/PGpdhDAALV,0.3818,twitter.com/tim_cook/status/1042517531519418368,[],0,0,0,0,0
3697,tim_cook,Wed Sep 19 15:34:52,"Love this take on Apple Watch Series 4 from @LizPlosser, editor of @womenshealth, mom of three and Apple Watch “sup… https://t.co/dmEOwNxg29",0.6369,twitter.com/tim_cook/status/1042436872256020480,['apple'],0,0,0,0,0
3698,tim_cook,Tue Sep 18 23:07:01,👀 https://t.co/ZpwW4CfjWc,0,twitter.com/tim_cook/status/1042188271223230464,[],0,0,0,0,0
3699,tim_cook,Tue Sep 18 18:23:01,.@RobinRoberts is a Memoji natural! Thanks @GMA for a fun visit! https://t.co/XryqorBV1P,0.8513,twitter.com/tim_cook/status/1042116798450229249,[],0,0,0,0,0
3700,tim_cook,Mon Sep 17 21:51:18,Thanks Apple Soho and to our team around the world for the hard work you’re doing this week and all year round! Can… https://t.co/lTOPhjTE0J,0.4199,twitter.com/tim_cook/status/1041806829142114305,['apple'],0,0,0,0,0
3701,tim_cook,Sun Sep 16 14:31:32,¡Viva México! We wish our friends and coworkers in Mexico a Happy Independence Day! 🇲🇽 ¡Les deseamos a nuestros ami… https://t.co/XDpKO7nfDp,0.8774,twitter.com/tim_cook/status/1041333769846714368,[],0,0,0,0,0
3702,tim_cook,Sat Sep 15 17:19:27,“Diversity really means becoming complete as human beings—all of us. We learn from each other. If you're missing on… https://t.co/LekvralGp0,-0.296,twitter.com/tim_cook/status/1041013640168583169,[],0,0,0,0,0
3703,tim_cook,Fri Sep 14 13:31:51,"The Carolinas are in our hearts. To our employees there, first responders and everyone in Hurricane Florence’s path… https://t.co/TveayegyC4",0,twitter.com/tim_cook/status/1040593975407566854,[],0,0,0,0,0
3704,tim_cook,Fri Sep 14 01:11:40,"“There is no conflict between a healthy planet and a healthy bottom line. It’s a false choice, and it’s one we must… https://t.co/NN2r1seYbi",0.2263,twitter.com/tim_cook/status/1040407701904191488,[],0,0,0,0,0
3705,tim_cook,Wed Sep 12 21:32:05,"This is what inspires us — after so much hard work by so many, getting to share Apple’s latest innovations with you… https://t.co/PymS4pWMf0",0.5302,twitter.com/tim_cook/status/1039990054469292033,['apple'],0,0,0,0,0
3706,tim_cook,Wed Sep 12 14:52:30,Rise and shine! We’re ready for a big day at Apple Park! https://t.co/6A1OD3wGxU,0.4738,twitter.com/tim_cook/status/1039889495712182272,['apple'],0,0,0,0,0
3707,tim_cook,Sun Sep 09 15:45:58,Wishing a joyous and peaceful New Year to everyone celebrating Rosh Hashanah at Apple and around the world! L’Shana… https://t.co/YgA7CQgNcE,0.9215,twitter.com/tim_cook/status/1038815786842828800,['apple'],0,0,0,0,0
3708,tim_cook,Mon Sep 03 13:52:32,"As the proud son of a shipyard worker, I grew up appreciating the dignity of work. Celebrating Labor Day means cele… https://t.co/Efda6v0rue",0.9081,twitter.com/tim_cook/status/1036612914092752896,[],0,0,0,0,0
3709,tim_cook,Sat Sep 01 15:47:52,"Hope everyone is enjoying this Labor Day weekend! It’s a great time to get outdoors. ⛰ Do a run, walk or wheelchair… https://t.co/S3CDVaUKPM",0.8932,twitter.com/tim_cook/status/1035917160470605829,[],0,0,0,0,0
3710,tim_cook,Tue Aug 28 14:45:17,"On the steps of the Lincoln Memorial, 55 years ago today, Dr. King put forward his dream for a better world. One wh… https://t.co/L2bHkO0BL3",0.5994,twitter.com/tim_cook/status/1034451862190088195,[],0,0,0,0,0
3711,tim_cook,Sun Aug 26 13:53:37,We hold these truths to be self-evident: that all men — and women — are created equal. We’re better when everyone h… https://t.co/qSlabPhuoy,0.7717,twitter.com/tim_cook/status/1033714083894243328,[],0,0,0,0,0
3712,tim_cook,Sun Aug 26 00:45:45,"Duty, Honor, Country.  We remember an American hero and patriot. Our hearts go out to the McCain family, the people… https://t.co/llv4IV7U8K",0.7783,twitter.com/tim_cook/status/1033515810570924033,[],0,0,0,0,0
3713,tim_cook,Sat Aug 25 03:08:42,Hello Kyoto! Remembering my visit to your beautiful and creative city  ⛩ Enjoy the new Apple京都! ぜひお越しください。 https://t.co/7oEDJaBB3V,0.8906,twitter.com/tim_cook/status/1033189396227321856,['apple'],0,0,0,0,0
3714,tim_cook,Thu Aug 23 16:01:07,Our national parks are one of America’s greatest unifying ideas. They’re both our heritage and our legacy. ⛰ We’re… https://t.co/KwcUtahhRE,0.6369,twitter.com/tim_cook/status/1032659004063797248,[],0,0,0,0,0
3715,tim_cook,Sun Aug 19 17:28:37,Happy #WorldPhotographyDay! We salute the talented photographers taking breathtaking images with iPhone all around… https://t.co/JwcHN3vlEh,0.8832,twitter.com/tim_cook/status/1031231474534572032,[],0,0,0,0,0
3716,tim_cook,Thu Aug 16 14:19:26,"We mourn the passing of Aretha Franklin, the Queen of Soul. Her voice will keep lifting us, through the music she g… https://t.co/GzNto6ldXn",-0.4215,twitter.com/tim_cook/status/1030096700428275713,[],0,0,0,0,0
3717,tim_cook,Thu Aug 16 01:32:11,Lunchtime at Apple Park just got a whole lot more exciting 👀 https://t.co/GJFcOsIB4C,0.5413,twitter.com/tim_cook/status/1029903616750977025,['apple'],0,0,0,0,0
3718,tim_cook,Mon Aug 13 23:59:40,"“If you stand for truth, you cannot lose.” Honored to host @Malala at Apple Park today with @lisapjackson. We are p… https://t.co/ht4BS19gFV",-0.1955,twitter.com/tim_cook/status/1029155558966800384,['apple'],0,0,0,0,0
3719,tim_cook,Thu Aug 09 01:14:50,"Young developers like Fahmeen, Afreen and Amelia are building apps to help their local communities. Thanks to… https://t.co/FOY80T0l4E",0.7964,twitter.com/tim_cook/status/1027362535136100352,[],0,0,0,0,0
3720,tim_cook,Sat Aug 04 16:19:35,We’re saddened by the loss of life and devastation in the California wildfires. Apple will be donating to relief ef… https://t.co/zHLPzxthCL,-0.6597,twitter.com/tim_cook/status/1025778282673758208,['apple'],0,0,0,0,0
3721,tim_cook,Sun Jul 29 04:24:16,"Thanks @LOVELOUDFest @ImagineDragons @DanReynolds for hosting such an uplifting event tonight, and for supporting L… https://t.co/1MS6sm1SzT",0.7003,twitter.com/tim_cook/status/1023423941669412865,['apple'],0,0,0,0,0
3722,tim_cook,Thu Jul 26 20:00:46,Congratulations to our team and many thanks to the community in Milan for welcoming Apple today! We are thrilled to… https://t.co/k4npS5iysL,0.9168,twitter.com/tim_cook/status/1022572456844771328,['apple'],0,0,0,0,0
3723,tim_cook,Thu Jul 26 13:51:31,"Thank you to the firefighters near @YosemiteNPS and across the country, protecting communities and our irreplaceabl… https://t.co/NxTfADHGGY",0.3612,twitter.com/tim_cook/status/1022479528642445313,[],0,0,0,0,0
3724,tim_cook,Wed Jul 25 15:50:10,"Sad to hear of the unexpected passing of Sergio Marchionne, an auto industry visionary and a remarkable leader. Our… https://t.co/lcd5CI2Sr2",0.5994,twitter.com/tim_cook/status/1022147000144343043,[],0,0,0,0,0
3725,tim_cook,Fri Jul 20 01:16:35,Congratulations to this year’s @ippawards winners! Take a look at some of the best #shotoniPhone photography from a… https://t.co/ZheM2bj0jf,0.9098,twitter.com/tim_cook/status/1020115219828244480,[],0,0,0,0,0
3726,tim_cook,Wed Jul 18 15:16:37,Nelson Mandela’s sacrifice and triumph teach us what a powerful impact one person can have. “We can change the worl… https://t.co/ggCxo0P094,0.7096,twitter.com/tim_cook/status/1019601845453373441,[],0,0,0,0,0
3727,tim_cook,Wed Jul 18 15:16:37,Nelson Mandela’s sacrifice and triumph teach us what a powerful impact one person can have. “We can change the worl… https://t.co/ggCxo0P094,0.7096,twitter.com/tim_cook/status/1019601845453373441,[],0,0,0,0,0
3728,tim_cook,Sun Jul 15 16:58:09,Bravo Les Bleus! 🇫🇷⚽️ #WorldCupFinal,0,twitter.com/tim_cook/status/1018540230951854080,[],0,0,0,0,0
3729,tim_cook,Fri Jul 13 19:30:55,"We share Malala’s belief that girls — no matter where they live — deserve access to quality, safe education. We’re… https://t.co/qO3LwtNcud",0.4588,twitter.com/tim_cook/status/1017853902035677184,[],0,0,0,0,0
3730,tim_cook,Tue Jul 10 13:30:26,"Ten years ago, the App Store started a revolution that has changed our world. For hundreds of millions of people, i… https://t.co/e4eg6qxtUj",0,twitter.com/tim_cook/status/1016676018805882880,[],0,0,0,0,0
3731,tim_cook,Wed Jul 04 14:08:16,"Happy Birthday, America! Today, let us remember our common identity, deepest values and highest aspirations. Out of… https://t.co/dyG6neQwB3",0.7712,twitter.com/tim_cook/status/1014511213571551232,[],0,0,0,0,0
3732,tim_cook,Sun Jul 01 17:49:21,"Happy Canada Day to our customers, employees and Canadians everywhere celebrating the True North, strong and free!… https://t.co/Aa52nAgHwW",0.9299,twitter.com/tim_cook/status/1013479686758752256,[],0,0,0,0,0
3733,tim_cook,Fri Jun 29 01:00:25,"Our democracy relies on the dedicated work of the free press. Today our hearts are with everyone at @capgaznews, th… https://t.co/JJYmZ0l6HD",0.743,twitter.com/tim_cook/status/1012501006133805057,[],0,0,0,0,0
3734,tim_cook,Sun Jun 24 21:54:09,Happy Pride to the Apple employees marching today in San Francisco and to everyone celebrating #Pride2018 across th… https://t.co/xkWCLFpyEo,0.8689,twitter.com/tim_cook/status/1011004578924453888,['apple'],0,0,0,0,0
3735,tim_cook,Fri Jun 22 17:17:01,"It was my pleasure! Thank you Breffni, Vicky and the entire @hostelworld team! Great meeting you earlier this week. https://t.co/uai6PQORCo",0.8975,twitter.com/tim_cook/status/1010210060771811330,[],0,0,0,0,0
3736,tim_cook,Tue Jun 19 21:13:34,Had a wonderful time back in Cork visiting our Apple family and friends. See you again soon! 🇮🇪 https://t.co/V0KawUEJRv,0.7959,twitter.com/tim_cook/status/1009182425572757505,['apple'],0,0,0,0,0
3737,tim_cook,Mon Jun 18 14:14:13,Wat geweldig om onze klanten en team te ontmoeten in het mooie Apple Den Haag. Bedankt Nederland! https://t.co/eezUWunzd8,0,twitter.com/tim_cook/status/1008714504920846338,['apple'],0,0,0,0,0
3738,tim_cook,Mon Jun 18 10:07:29,The Netherlands’ vibrant developer community is bursting with ideas and growing fast. Checked out the latest from… https://t.co/DnatUAZVDz,0.6249,twitter.com/tim_cook/status/1008652410007506945,[],0,0,0,0,0
3739,tim_cook,Sun Jun 17 18:40:41,Spending Sunday afternoon on the canals of Amsterdam with historian Koen Kleijn and iPhone photographer Annet de Gr… https://t.co/TiZoGV61Jo,0,twitter.com/tim_cook/status/1008419173431640064,[],0,0,0,0,0
3740,tim_cook,Sun Jun 17 09:12:55,"""It’s a huge responsibility — both making sure I catch my son each time, and being a father. It’s the greatest joy… https://t.co/Nso2h03RaV",0.8316,twitter.com/tim_cook/status/1008276293543186432,[],0,0,0,0,0
3741,tim_cook,Thu Jun 14 19:01:16,Wishing happiness and peace to everyone celebrating #EidAlFitr around the world. Eid Mubarak! 🌙,0.9184,twitter.com/tim_cook/status/1007337192077680640,[],0,0,0,0,0
3742,tim_cook,Wed Jun 06 13:32:05,"“Some men see things as they are and say, why. I dream things that never were and say, why not.” Robert Kennedy cal… https://t.co/e6LMQAuXyj",0.25,twitter.com/tim_cook/status/1004355247236571137,[],0,0,0,0,0
3743,tim_cook,Mon Jun 04 14:07:35,"Good morning, developers! #WWDC18 is here, and we can’t wait to show you what we’ve been working on! https://t.co/d7YuKTmt6Y",0.5399,twitter.com/tim_cook/status/1003639403661541376,[],0,0,0,0,0
3744,tim_cook,Mon Jun 04 00:19:48,Nothing inspires us more than fresh ideas. Meet a few of the 350+ talented #WWDC18 student scholarship winners! https://t.co/XHRQdgCugE,0.7823,twitter.com/tim_cook/status/1003431084401442817,[],0,0,0,0,0
3745,tim_cook,Mon May 28 12:56:39,"This #MemorialDay, we remember the men and women who gave their lives to protect the freedoms we all cherish. We ar… https://t.co/xP35jWKm8j",0.7506,twitter.com/tim_cook/status/1001084840798703616,[],0,0,0,0,0
3746,tim_cook,Fri May 25 14:17:04,"This week at Apple Park, a Remembrance Table honors the men and women of our armed forces who made the ultimate sac… https://t.co/hvFrlW0ZeI",0.5106,twitter.com/tim_cook/status/1000017914148237317,['apple'],0,0,0,0,0
3747,tim_cook,Fri May 18 17:02:04,We are devastated by today’s tragic news from Texas. Our hearts go out to the families of the victims and everyone… https://t.co/ZWr50sVf2k,-0.8519,twitter.com/tim_cook/status/997522720219807744,[],0,0,0,0,0
3748,tim_cook,Thu May 17 17:54:06,Thank you 🙏 @csdeagles for welcoming me and @NyleDiMarco today! Thrilled to work with you to expand coding educatio… https://t.co/zfvL5Awfp6,0.8718,twitter.com/tim_cook/status/997173429689188352,[],0,0,0,0,0
3749,tim_cook,Thu May 17 13:36:25,Apple is celebrating Global Accessibility Awareness Day by making coding more inclusive for students across the cou… https://t.co/zJSQHvJSZT,0.5719,twitter.com/tim_cook/status/997108580410011649,['apple'],0,0,0,0,0
3750,tim_cook,Sun May 13 16:30:29,"Congratulations and thank you to the @DukeU class of 2018! Graduates, be fearless! https://t.co/XeDV9seX0E",0.8715,twitter.com/tim_cook/status/995702835462529025,[],0,0,0,0,0
3751,tim_cook,Sun May 13 12:08:55,Hard to believe it’s been nearly 30 years since I was celebrating with my @DukeU classmates and these lifelong frie… https://t.co/Ob87gnUuvE,0.5106,twitter.com/tim_cook/status/995637009698967552,[],0,0,0,0,0
3752,tim_cook,Sun May 13 11:12:59,"Happy #MothersDay to all the moms at Apple and around the world, who help children follow their hearts and realize their dreams.",0.8442,twitter.com/tim_cook/status/995622932486422528,['apple'],0,0,0,0,0
3753,tim_cook,Fri May 11 22:35:06,Excited to be back at Duke for commencement and spend time with @JonScheyer @GraysonJAllen https://t.co/FkQI2srer4,0.34,twitter.com/tim_cook/status/995069818331123712,[],0,0,0,0,0
3754,tim_cook,Thu May 10 20:32:39,We’re committed to supporting powerful innovation that helps protect the planet. Fiers de travailler avec @RioTinto… https://t.co/GTxFR3xwpQ,0.9274,twitter.com/tim_cook/status/994676613093646343,[],0,0,0,0,0
3755,tim_cook,Tue May 08 14:20:03,"Teachers! We are inspired by the work you do every day, making a difference in the lives of future leaders and crea… https://t.co/Ut3SwakMYq",0.5411,twitter.com/tim_cook/status/993858068814249984,[],0,0,0,0,0
3756,tim_cook,Sun May 06 16:41:12,"20 years ago today, Steve introduced the world to iMac. It set Apple on a new course and forever changed the way pe… https://t.co/pecFqvZEZ0",0,twitter.com/tim_cook/status/993168814505213952,['apple'],0,0,0,0,0
3757,tim_cook,Fri May 04 13:52:35,¡Felicidades! @peopleenespanol #50MásBellos shot on iPhone X https://t.co/U2oZpZJiUO https://t.co/F0GrXl2LLJ,0,twitter.com/tim_cook/status/992401604170035200,[],0,0,0,0,0
3758,tim_cook,Thu May 03 22:35:54,Democracies depend on a free and diverse press. We’re grateful to journalists everywhere for the work many risk the… https://t.co/aYnPIxFrZQ,0.6369,twitter.com/tim_cook/status/992170914782429184,[],0,0,0,0,0
3759,tim_cook,Tue May 01 15:37:27,"Stories like Deanna’s inspire us to dream bigger and push harder every day. 
https://t.co/O7xJ9n1MHg",0.802,twitter.com/tim_cook/status/991340834581708805,[],0,0,0,0,0
3760,tim_cook,Tue May 01 01:13:51,It was an honor to host the #CBCTech2020 task force at Apple Park today for a conversation about diversity in tech.… https://t.co/V0Pd0hRIAv,0.4939,twitter.com/tim_cook/status/991123499648364544,['apple'],0,0,0,0,0
3761,tim_cook,Tue Apr 24 16:52:24,"""Think as creatively as possible and then just go for it!"" Stunning work, Ronaldo and @ArtAutism! #AutismAcceptance https://t.co/JM7oN2Tomg",0.6892,twitter.com/tim_cook/status/988822979944607747,['apple'],0,0,0,0,0
3762,tim_cook,Mon Apr 23 13:31:41,"It’s Children’s Day in Turkey! 🇹🇷 Thanks to 13-year-old Özgün Asya from Istanbul for this colorful self-portrait, c… https://t.co/TKteNf2bLK",0.4926,twitter.com/tim_cook/status/988410080172240897,[],0,0,0,0,0
3763,tim_cook,Sun Apr 22 18:12:05,Wishing everyone a happy #EarthDay2018! We all share this planet and a duty to protect it. 🌎🌍🌏,0.8655,twitter.com/tim_cook/status/988118255985311745,[],0,0,0,0,0
3764,tim_cook,Sat Apr 21 01:57:45,We’re celebrating Earth Day here at Apple. Thanks @ziggymarley for an inspired performance! 🎶 🌏 https://t.co/cuNvbzdbiA,0.8777,twitter.com/tim_cook/status/987510671062351872,['apple'],0,0,0,0,0
3765,tim_cook,Fri Apr 20 15:53:41,"In honor of Earth Day, we’re donating to @ConservationOrg for every device we receive from customers this month thr… https://t.co/hqNcj8UsAd",0.4939,twitter.com/tim_cook/status/987358653098307585,[],0,0,0,0,0
3766,tim_cook,Wed Apr 18 00:10:33,"Throughout her life, Barbara Bush showed us all the importance of charity, literacy, and love of country. Our thoug… https://t.co/gWRsnRnCzr",0.8591,twitter.com/tim_cook/status/986396529635160064,[],0,0,0,0,0
3767,tim_cook,Mon Apr 09 22:57:32,"Every Apple store, every data center, every Apple corporate office — everywhere — is now powered by 100 percent ren… https://t.co/FaWrMqlKK2",0,twitter.com/tim_cook/status/983479051330269184,['apple'],0,0,0,0,0
3768,tim_cook,Mon Apr 09 13:30:21,"Thanks to Apple customers around the world for helping raise more than $160 million for @RED, fighting the spread o… https://t.co/jPGVyJA6t5",0.3818,twitter.com/tim_cook/status/983336312303308803,['apple'],0,0,0,0,0
3769,tim_cook,Sat Apr 07 16:30:19,Our hearts go out to the victims in Münster and their families today in the wake of another tragic attack. 🇩🇪,-0.8126,twitter.com/tim_cook/status/982656827354636288,[],0,0,0,0,0
3770,tim_cook,Sat Apr 07 04:42:04,"Apple loves Tokyo and our customers, employees, developers and partners across Japan! Apple Shinjuku is here for yo… https://t.co/5gISFY7HWv",0.6114,twitter.com/tim_cook/status/982478589776969728,['apple'],0,0,0,0,0
3771,tim_cook,Wed Apr 04 20:30:56,Great visit @LawsonStateCC. Alabama’s @ACCS_Education is the first to roll out the Swift Coding Curriculum statewid… https://t.co/L9zpxrkGMK,0.7096,twitter.com/tim_cook/status/981630218057277441,[],0,0,0,0,0
3772,tim_cook,Wed Apr 04 18:10:06,"Full of hope this morning, hearing from hundreds of Alabama students who are carrying Dr. King's legacy into the fu… https://t.co/sqqHPlo99L",0.4404,twitter.com/tim_cook/status/981594774749761536,[],0,0,0,0,0
3773,tim_cook,Wed Apr 04 16:50:33,"It’s an honor to be in Birmingham celebrating Dr. King’s life today. ""Let us all hope that...in some not too distan… https://t.co/MXZ3zbFyZy",0.8689,twitter.com/tim_cook/status/981574756255322112,[],0,0,0,0,0
3774,tim_cook,Tue Apr 03 21:52:26,"From everyone at Apple, we send our sympathy and support to the team at YouTube and Google, especially the victims and their families.",0.3862,twitter.com/tim_cook/status/981288338878550016,"['google', 'apple']",0,0,0,0,0
3775,tim_cook,Sun Apr 01 14:05:28,"Wishing a #HappyEaster to people everywhere. May we all enjoy the blessings of peace, hope and kindness.",0.9517,twitter.com/tim_cook/status/980446049188724738,[],0,0,0,0,0
3776,tim_cook,Fri Mar 30 21:25:55,Chag Sameach to everyone around the world sharing the story of Passover tonight.,0.4215,twitter.com/tim_cook/status/979832116841136128,[],0,0,0,0,0
3777,tim_cook,Tue Mar 27 19:53:04,Thanks to the students and faculty of Lane Tech for being our gracious hosts. Rich with history and forward-thinkin… https://t.co/0ZKhAZDPK5,0.8779,twitter.com/tim_cook/status/978721587741560839,[],0,0,0,0,0
3778,tim_cook,Tue Mar 27 12:46:22,"Good morning, Chicago! We’re going back to school today for some exciting announcements in education. https://t.co/7FhJ927reO",0.75,twitter.com/tim_cook/status/978614201538228224,[],0,0,0,0,0
3779,tim_cook,Tue Mar 27 00:41:27,"""In the field of public education the doctrine of 'separate but equal' has no place."" Thank you to Linda Brown for… https://t.co/xnC3QXWHoT",0.1154,twitter.com/tim_cook/status/978431772416446466,[],0,0,0,0,0
3780,tim_cook,Mon Mar 26 00:24:16,Congratulations to @DukeMBB and Coach K on a terrific season!  You make us all proud #Duke,0.8858,twitter.com/tim_cook/status/978065061326610432,[],0,0,0,0,0
3781,tim_cook,Mon Mar 19 17:22:23,"We stand with our Austin coworkers, friends and neighbors who are facing such senseless attacks. Thank you to all t… https://t.co/twekVmGdze",0.4019,twitter.com/tim_cook/status/975784563204005888,[],0,0,0,0,0
3782,tim_cook,Sat Mar 17 12:49:19,Happy #StPatricksDay to our team in Ireland and everyone celebrating around the world! Sláinte!,0.8395,twitter.com/tim_cook/status/974991067463409664,[],0,0,0,0,0
3783,tim_cook,Wed Mar 14 12:58:16,"“The greatest enemy of knowledge is not ignorance, it is the illusion of knowledge.” -Stephen Hawking. We will alwa… https://t.co/WliBtbxEIU",0.4234,twitter.com/tim_cook/status/973906157264830465,[],0,0,0,0,0
3784,tim_cook,Thu Mar 08 14:01:10,“There are two powers in the world; one is the sword and the other is the pen. There is a third power stronger than… https://t.co/gjbyF6alPW,0.3818,twitter.com/tim_cook/status/971747659743547392,[],0,0,0,0,0
3785,tim_cook,Sat Mar 03 22:43:23,So proud of @AuburnMBB @coachbrucepearl on winning the SEC Championship. Congrats! Party like its 1999!,0.9576,twitter.com/tim_cook/status/970067137346732032,[],0,0,0,0,0
3786,tim_cook,Fri Mar 02 16:29:37,"Stunning photos that capture the colorful festival of Holi by @prashvish in Nandgaon, @amitmehraphoto in Vrindavan… https://t.co/7yDoSvRWNC",0.7003,twitter.com/tim_cook/status/969610687520452608,[],0,0,0,0,0
3787,tim_cook,Wed Feb 28 14:55:40,"Another great way to close those Activity Rings this ski season!
https://t.co/GxZ5RHji74",0.6588,twitter.com/tim_cook/status/968862268975808513,[],0,0,0,0,0
3788,tim_cook,Sun Feb 25 00:07:39,Thank you for the warm welcome Austria! 🇦🇹 https://t.co/26aD4caxVC,0.7712,twitter.com/tim_cook/status/967551629804290048,[],0,0,0,0,0
3789,tim_cook,Sat Feb 24 16:53:46,"Remembering Steve, our friend and leader, on his 63rd birthday: ""The thing that bound us together at Apple was the… https://t.co/d68tUiF8zV",0.4939,twitter.com/tim_cook/status/967442438854815745,['apple'],0,0,0,0,0
3790,tim_cook,Mon Feb 19 18:08:32,"“Let us have faith that right makes might, and in that faith, let us, to the end, dare to do our duty as we underst… https://t.co/rdrAdgXWrw",0.6808,twitter.com/tim_cook/status/965649314113441792,[],0,0,0,0,0
3791,tim_cook,Fri Feb 16 01:54:07,"Wishing our customers around the world a happy, healthy and prosperous #YearoftheDog 新年兴旺!",0.8932,twitter.com/tim_cook/status/964316930529140741,[],0,0,0,0,0
3792,tim_cook,Thu Feb 15 00:33:05,"We pray for the victims of today’s shooting in Florida, for their families and loved ones, and for an end to the se… https://t.co/ULhOrdImxl",0.5994,twitter.com/tim_cook/status/963934152272695296,[],0,0,0,0,0
3793,tim_cook,Sat Feb 10 23:32:20,"Brasil, aproveitem o feriado dessa festa tão bonita! 🇧🇷 #ShotoniPhone by @lalai #iPhoneX https://t.co/BdNYPUmWXT",0,twitter.com/tim_cook/status/962469310214979584,[],0,0,0,0,0
3794,tim_cook,Fri Feb 09 21:08:22,"Hey Siri, play my weekend playlist! Excited to meet new HomePod owners at our store at Apple Park today! https://t.co/qfrZDuWemv",0.658,twitter.com/tim_cook/status/962070693620822016,['apple'],0,0,0,0,0
3795,tim_cook,Thu Feb 08 14:34:25,Time to do something good for your heart! Earn this Heart Month Challenge award on Apple Watch by closing your Exer… https://t.co/9Om3uud0sN,0.7901,twitter.com/tim_cook/status/961609166891569153,['apple'],0,0,0,0,0
3796,tim_cook,Tue Feb 06 20:42:48,"Listen up! @TechCrunch says: ""Apple’s HomePod is easily the best sounding mainstream smart speaker ever.” https://t.co/TFdIxPSrHG",0.8622,twitter.com/tim_cook/status/960977097182162944,['apple'],0,0,0,0,0
3797,tim_cook,Wed Jan 31 23:16:31,"Gorgeous #ShotoniPhone photos from around the world taken by lukeshadbolt in Niseko, Japan, @Izkiz in Cappadocia, T… https://t.co/xCq0VFIo8l",0.6124,twitter.com/tim_cook/status/958841453857292288,[],0,0,0,0,0
3798,tim_cook,Tue Jan 30 21:26:24,Thanks @andyyto for sharing this stunning #ShotoniPhone photo. Love seeing what our customers are creating with iPh… https://t.co/7wGSB9hv7o,0.9337,twitter.com/tim_cook/status/958451352169996288,[],0,0,0,0,0
3799,tim_cook,Sat Jan 27 18:52:24,The @HolocaustMuseum is a profound reminder that we must speak up in the face of hate and racism in our world. We m… https://t.co/K7NM9Htm1I,-0.8316,twitter.com/tim_cook/status/957325433078517760,['apple'],0,0,0,0,0
3800,tim_cook,Tue Jan 23 15:17:17,"Thank you, Toronto, for showing me your culture, your passion, and your creativity! Hope to see you again soon. / M… https://t.co/cHRFICQ0PB",0.8832,twitter.com/tim_cook/status/955821747374362624,[],0,0,0,0,0
3801,tim_cook,Tue Jan 23 14:58:18,"Congrats and best of luck to these year 4 students at @SheridanCollege, kicking off their app development projects… https://t.co/LBVzvQX0qj",0.891,twitter.com/tim_cook/status/955816969319698434,[],0,0,0,0,0
3802,tim_cook,Tue Jan 23 03:14:31,Thanks @MapleLeafs and @RealKyper for an exciting night of hockey! Tough Loss. #GoLeafsGo / Merci aux @MapleLeafs e… https://t.co/bUNf72eFMm,0.5562,twitter.com/tim_cook/status/955639857031806976,[],0,0,0,0,0
3803,tim_cook,Tue Jan 23 02:12:32,Loved what I heard at the studio today. Great to meet you @DanielCaesar and best of luck this week at the #Grammys.… https://t.co/UAH0oVfF4B,0.9451,twitter.com/tim_cook/status/955624260038545408,[],0,0,0,0,0
3804,tim_cook,Mon Jan 22 20:31:31,Thanks @tobi and @Shopify for showing me your latest work with AR and VR. Great to be back in Canada! / Merci @tobi… https://t.co/HrWxyIFGwu,0.807,twitter.com/tim_cook/status/955538436827549698,[],0,0,0,0,0
3805,tim_cook,Mon Jan 22 13:59:51,"Apple is proud to support the courageous, visionary @Malala in advancing every girl’s right to 12 years of free, sa… https://t.co/IHp3cmASbv",0.9423,twitter.com/tim_cook/status/955439870922645505,['apple'],0,0,0,0,0
3806,tim_cook,Fri Jan 19 17:11:29,"Thanks to the students, teachers and staff @HarlowCollege outside London, one of the first in Europe to adopt Apple… https://t.co/a9MrN7bleR",0.5574,twitter.com/tim_cook/status/954400937094737921,['apple'],0,0,0,0,0
